video_id,duration,bitrate,bitrate(video),height,width,frame rate,frame rate(est.),codec,category,title,hashtags,views,likes,comments
DWQP-aCjRCA,147,2103,1909,1280,720,25.0,25.0,h264,Film & Animation,G.I. Joe: Retaliation available to rent at Civic Video New Zealand from 14 August 2013,"Dwayne Johnson (Film Actor), G.I. Joe: Retaliation (Film), Adrianne Palicki (Actor), New Zealand (Country), Jon M. Chu (Film Director), Bruce Willis (Film Actor), Byung-hun Lee (Actor)",24,0,0
DWfL-_nR0_4,243,336,238,320,240,29.92,0.0,h264,Comedy,DBSK   Hug (sub spanish).wmv,"spanish, sub, Hug, DBSK",10,0,0
DWjq-hnPeNU,133,645,520,854,480,25.0,0.0,h264,Pets & Animals,MUSICA NOVA DO DJ MARLON DA BARIRI 2012,"2, movie",808,2,0
DWq0-0l1OV8,15,480,403,360,480,30.0,0.0,h264,Autos & Vehicles,E60 problem with light,"Hid, Lights, Bmw, E60",692,2,0
DWtt-LTekG0,914,1140,986,1280,720,25.0,25.0,h264,Gaming,Terraria Gameplay | Let's Play Together - #19 [HD] - Ab nach unten,"Role, Gameplay, hd, koop, you tube playlist, broadcast yourself, spielen, MMORPG, German, LP, Steam, Deutsch, rollenspiel, Zombey, Games, mehrspieler, terraria gameplay, LPT, pc games, multiplayer, adventure, playlist youtube, video, GLP hihi, indie, mmo, z0mb3yZock, Terraria, high definition, Let's Play, 2012 youtube, Lets Play Terraria, rpg, letz, mp, Playing, minecraft, Z0mb3y, Lets Play, zocken, online, walktrough, together, Let's Play Terraria, Game, Fun, indie games, open world, style",89633,1029,159
DX1O-xPsvpA,133,1396,1202,1280,720,29.97,29.97,h264,News & Politics,BR News: Weekly Newscast 4-19-13,"school, news, brother, sports, high, rice, chicago",80,1,0
DX8-79Z-Gik,191,1313,1118,960,720,24.0,24.0,h264,Gaming,MinecraftBigData,,549,4,2
DXH-OR1NhlI,21,426,327,384,288,25.0,0.0,h264,Pets & Animals,"выставка ""Живая планета""","выставка, животные, живая планета",154,0,0
DXSw-j5CD7E,263,708,623,478,360,29.97,0.0,h264,People & Blogs,¿qué hacer frente a la crisis? parte 8 de 8,"amlo, obrador, lópez, gobierno, legítimo, popular, resistencia, economía, cnd, crisis, civil, movimiento, nacional",96,0,0
DXVY-vvDnJ0,150,3071,2877,1280,720,30.0,30.0,h264,Nonprofits & Activis,Мастер-класс STEP 08.12.2012. Дарья Песочкина.,"1548381, VID, 20121208",909,1,0
DXbZ-QxIcmE,273,5339,5145,1920,1080,25.0,25.0,h264,Entertainment,Hamit Kastrati Perparim Brati  Miqesia,"Luziana, Muzik, Folk",389390,569,24
DXfD-BuC7iM,329,3135,3001,1280,720,29.92,29.97,h264,Music,MVI 1725 Allen Estes Show With Michael O'leary Irish Blessing Song,"Show, MVI, O'leary, Irish, With, Michael, 1725, Blessing, Song, Estes, Allen",211,0,0
DXhL-BbBGwk,257,1255,1144,640,480,29.92,0.0,h264,Entertainment,"Patty Pravo esegue a Sanremo ""mille lire al mese""","mille lire al mese, morandi, patty pravo, canalis, sanremo, belen",1666,24,3
DXvE-xcBZ9g,115,434,336,272,480,30.0,0.0,h264,Comedy,Blowing snow in regina 2,,6,0,0
DY-2-T5ltLI,473,716,593,640,480,25.0,0.0,h264,Music,Reggae polskie - top 15.wmv,"15, Reggae, polskie, top",4242,9,2
DYQb-LSazpQ,100,801,696,600,480,25.0,0.0,h264,Entertainment,cerberus kill 9,"cerberus, sparta, unique, sro, silkroad, paradox71",2942,8,2
DYVi-ibGIok,117,439,377,320,240,30.0,0.0,h264,Education,Kate's Harmonica Concert 5/15/09 @ Grandma's Courtyard in the Oaks (MVI 4258),"4258, MVI",212,0,0
DYsi-E57N9M,332,519,402,640,480,29.97,0.0,h264,Science & Technology,MAV Tecnologia - Supramail,"Vírus, Gerenciamento, Tecnologia, MAV, Proteção, Supramail, Segurança, Spam",849,0,0
DYtm-ztQCt8,757,3053,2975,1280,720,29.97,29.97,h264,People & Blogs,مسيره حزب النور بكفر البطيخ فى مجلس الشورى,M4H01308,27,0,0
DZ3X-N6viTA,13,2312,2183,1280,720,29.97,29.97,h264,Sports,druids glen 1st e mark approach.mov,"approach, glen, mark, e, 1st, druids",19,0,0
DZmS-3ZF3T0,515,1195,1083,640,480,29.92,0.0,h264,Gaming,Black Ops (Wii) - RTC Prestige 1 || Match #1,"Ops, black, Commander, road, ops, to, prestige, (Wii), Road, wii, gameplay, Black, yt:stretch=16:9",686,8,2
DZn5-ouVKV0,340,659,534,640,480,29.97,0.0,h264,Music,Sound Craft x Fred Perry Present The British Icon 2 / Zweedz n' Roll - Fake Plastic Trees,,1377,27,0
D_HP-qCYam8,619,1055,940,854,480,29.97,0.0,h264,Gaming,Let's Play Fallout New Vegas! Pt. 58,"of, sonsofvidya, Let's, Vegas, Tom, New, Letsplay, falloutnewvegas, Marx, Gamereview, podcast, vidya, Review, vidyagames, play, quick, video, sons, Sea, sonsofvidyapodcast, Fallout, Lets, D., games",160,5,0
D_Hv-Pjdi6c,266,307,240,320,240,25.0,0.0,h264,Music,Joerg Widmoser USA 1988 Autumn Leaves,"autumn, jazz, jazzgeige, leaves, Widmoser, violin, Joerg",957,3,1
D_c6-U-R2LE,129,1112,917,1280,720,25.0,25.0,h264,Gaming,NOCTURNAL ILLUSION   94,,403,4,0
DaAG-hD8SDA,1514,4646,4451,1920,1080,29.97,29.97,h264,Gaming,Let's Play GRID 2 - EP9 - Unlocked Asia - PC MAX SETTINGS [HD],"download, trailer, commentary, max settings, Play, ps4, hd, e3, gta, ford, mustang, nissan silvia, new, championship, highest, settings, playstation, 1080p, pc, recording, awesome, reveal, whiteboy7thst, lets play, beta, gameplay, max, benchmark, drift, simulator, keralis, full, setting, ETS 2, sell, hack, machinima, grid, grid 2, Computer, race, pewdiepie, scania, introduction, first, xbox one, minecraft, nigahiga, test, nvidia, fps, free, game, intel, Episode, review, driving, Drive, maxed, buy, Let, epic",2394,5,3
DadF-KpdSBA,63,3173,2979,1280,720,15.0,15.0,h264,Entertainment,Allen Guthrie's 1965 GTO at Muncie Dragway 3,mobile,89,2,0
Daed-GVDtJM,150,574,479,360,480,30.0,0.0,h264,Music,Leçon de guitare : les Simpson,"Guitare, Lecon, De",252,5,0
Datv-6KqWKw,85,303,225,320,240,29.97,0.0,h264,Music,11-year-old girl interviews justin bieber.3gp,"old, girl, 11, bieber, justin, interviews, year",198,1,0
DauB-gq_Fcg,387,379,247,640,480,30.0,0.0,h264,Music,grow old with you,Movie,5,0,0
Db5Y-IEEt1c,159,3106,2912,1280,720,29.97,29.97,h264,Gaming,:( #9,";, #9",103,6,3
DbCd-ZHr_wI,72,894,818,720,480,29.97,0.0,h264,People & Blogs,JhAchievement Hunter CoD4 Wrong Number,"Hunter, JhAchievement, CoD4, Number, Wrong",583,2,0
Dbaz-vCC8Nw,356,436,307,640,360,23.98,0.0,h264,News & Politics,اللى مربى قرد عارف تنطيطه,"تنطيطه, قرد, الى, حافظ, مربى",538,8,0
Dbch-U4xCyE,67,141,133,678,480,11.58,0.0,h264,Howto & Style,setup,setup,16,0,0
Dbmi-yLKNYA,6,1375,1238,854,468,24.83,0.0,h264,Sports,haha,"fail, Bail",705,5,2
DbsL-ckF_BU,10,1268,1191,640,480,25.0,0.0,h264,Gaming,match id:22882013,lolollollo,8,0,0
DbsX-7nWAjY,51,927,878,640,480,15.0,0.0,h264,Science & Technology,Flying bucket.,"MVI, 1947",24,1,0
Dbtv-2pynwM,129,3163,2969,1280,720,29.97,29.97,h264,Gaming,SSF4 AE 2012 Ranked snakecobra123 (Ryu) vs XxSpriteCanxX (Juri),"Juri (Street Fighter), XxSpriteCanxX, Street Fighter (soundtrack), Ryu (Street Fighter), sf4, Street Fighter (film)",38,0,0
Dc_G-yF5sqE,325,573,447,854,480,22.0,0.0,h264,Comedy,Detectives Parte 1,"Asesino Suelto, Risas, Saw, Terror, Miedo, Detectives, Exorsista, funny movie, Sustos, Notebooks.Pc, Parte1, Videos Gracisos, Sonidos, Mascaras, Patos",260,7,0
Dcdr-NLFMts,23,382,306,320,240,29.41,0.0,h264,Entertainment,Esto es perreo jajaja es porque ella ladra,mobile,541,0,0
Dcja-kqqikc,91,610,516,270,480,29.97,0.0,h264,People & Blogs,On a private tour of the swap,Socialcam,63,0,0
Dckk-u4NHMM,207,1284,1174,640,480,29.97,0.0,h264,News & Politics,Doctor Ciro Castillo será reasignado al hospital Daniel Alcides Carrión,"ciro, castillo, reposición",937,2,0
Ddu5-RT1140,127,2906,2749,1280,720,29.92,29.97,h264,Pets & Animals,Guinea Pigs Eating Lettuce,"cavy, skinny, rex, pig, baldwin, feast, hairless, lettuce, c&c, fleece, guinea",350,5,7
DdxP-cofNxg,47,455,381,320,240,25.0,0.0,h264,People & Blogs,11 listopada,"x264, 0034, MVI",51,0,0
DeAB-EVE0Oc,354,838,718,854,480,29.97,0.0,h264,Education,APRENDAMOS A SER SOLIDARIOS,,148,1,0
DeTe-DGMoZY,14,475,349,800,480,12.0,0.0,h264,Entertainment,Shooting 1lb of tannerite at night,mobile,2447,2,1
Defn-aQS0-w,388,373,246,640,480,25.0,0.0,h264,Entertainment,Fly with Me/A Niley & Jemi Movie Part 4,"Jemi, Niley, Movie",260,0,1
DeiX-odjYO0,236,909,0,480,360,12.0,0.0,h264,Music,Use Somebody (Kings of Leon Cover),"piano, somebody, of, use, herzog, leon, kings, acoustic, jessy",1316,25,7
Den5-zLoKAw,64,877,757,854,480,30.0,0.0,h264,Entertainment,Merry Christmas! & Happy New Year!,,347,0,0
DfMI-FNzYOI,377,4923,4729,1920,1080,25.0,25.0,h264,Education,KAIST -- Korea Advanced Institute of Science and Technology,"Korea Advanced Institute of Science and Technology, ASEE, American Society For Engineering Education (Organization), Engineering, KAIST, ASEE Annual Conference 2013, Engineering Education, ASEE TV",21575,214,44
DfPH-nRJ9Xk,17,913,826,640,480,30.0,0.0,h264,People & Blogs,Fireworks,fireworks,14,0,0
DfZX-_u6EZw,889,620,495,384,288,25.0,0.0,h264,People & Blogs,SUDAMA,,30,0,0
Dfgv-hiQ3zE,137,2119,1985,1280,720,29.92,29.97,h264,Entertainment,Armstrong,"club, Chris, cafe, Armstrong",281,1,0
Dfp-maoimng,222,243,193,320,240,25.0,0.0,h264,News & Politics,rape in Pakistan,"al-turki, iran, murder, fear, muslim, Pakistan, islam, honour, islamise, police, killings, Rape, islamic",166294,114,0
DfpY-8ifPS8,9,5011,5001,1920,1080,29.92,29.91,h264,Film & Animation,"Our 1st time-lapse video : Douro, Porto & V. N. Gaia","rebelt2i, time-lapse, ポルト, canon, vila nova de gaia, eos, douro, porto, ポルトガル, ガイア, ドウロ, x4, コマ撮り, portugal, タイムラプス, 550D",282,1,5
Dfr6-V3AyvA,27,597,502,272,480,30.0,0.0,h264,Comedy,As Long As You Love Me.- Zarco,,41,2,1
Dfuw-CE1bcw,180,1934,1776,1280,720,29.92,29.97,h264,Comedy,Army dance off to lady gaga,"army, wlc, millitary, funny",15285,86,15
Dg58-46dg7A,25,775,686,640,480,21.0,0.0,h264,People & Blogs,renu1,renu1,38,1,0
DgBN-FBhcdw,661,432,301,320,240,30.0,0.0,h264,Sports,Winning Tennis   1 Of 3,"1, Of, 3, Winning, Tennis",2202,8,1
DgNU-8uiLY4,363,3811,3616,1920,1080,29.97,29.97,h264,People & Blogs,Jackie Johnson 2012/08/17 CBS2 HD,"girl, newsbabe, Los Angeles, Weather, 1080p, LA, tvcapshd, female, Weathergirl, babe, 1080, meteorologist, hot, KCAL9, Jackie Johnson, TV, reporter, CBS2, weathercaster, CBS, CBSLA, HD, KCAL",1387,13,0
DglI-3Mi7Kg,60,1103,948,1920,1080,30.0,30.0,h264,People & Blogs,Für Honigbärchen Guli,"Love, GUli",126,1,0
Dgu3-bnCzG4,32,201,195,640,354,15.0,0.0,h264,People & Blogs,EXCUSE ME CHEMDIA!,"Vincent, lezione, ME, imparare, ascoltare, scoprire, grammatica, francese, vocabolario, parlare, #frenchwithvincent, EXCUSE, CHEMDIA!, libero, Francia",1,0,0
DhHt-WhoJVs,14,1234,1179,640,480,29.41,0.0,h264,Music,Jaejae007,Jaejae007,17,0,0
DhMM-TL_P0M,149,540,467,640,360,29.97,0.0,h264,People & Blogs,awesome cousins yah,"webcam, video, pricesaywha",40,0,0
DhRB-kfPI-E,166,151,87,192,144,12.0,0.0,h264,Autos & Vehicles,las bombillas,"bombillas, las",188,0,0
DhVNrHq2CVM,643,1257,1179,720,480,29.92,0.0,h264,News & Politics,Glenn Beck-01/25/11-C,"Glenn Beck, FNC.",1191,6,1
Dhyz-ibH-BA,62,964,929,640,480,24.0,0.0,h264,Sports,jovem do sporte 2009,"jovem, do, 2009, sporte",31,0,0
DiH1-F9LYls,14,2214,2083,1280,720,29.97,29.97,h264,People & Blogs,ABCs,FlipShare,12,0,0
DiT_-zqGmC4,126,306,172,854,474,30.0,0.0,h264,Music,Joan Jett - Bits And Pieces,"Bits And Pieces, Joan Jett, Album I Love Rock And Roll",53749,443,26
Difh-s5uVFU,76,917,822,470,360,29.97,0.0,h264,Gaming,Just Cause 2 Typ am Boot,"Boot, Unterwasser, Gameplay, Waffe, Typ, Wasser, Lustig, Cause, Just, am",12,0,0
Dih1-K1nTkg,384,1280,1171,640,480,25.0,0.0,h264,People & Blogs,"CRISROACH EN LA GLORIETA DE ILO, JUGANDO CON EL MAR.","la glorieta, Puerto de Ilo, mar, Rodrigo",148,1,0
Dit_-c2TjT4,25,478,348,320,240,30.0,0.0,h264,People & Blogs,"מוצ""ש1",P8040931,138,0,0
Dj5a-Tr8zaI,194,6203,6044,1920,1080,29.92,29.97,h264,Music,Meat Puppets - Monkey And The Snake (Bing Lounge),"Meat Puppets (Musical Group), pdx, Portland (City/Town/Village), bing, concert, live, lounge, recording, skype, music, radio, performance, oregon, The Monkey And The Snake (Musical Recording), kink, closerwithskype, studio, Kink FM (Radio Station), 2011, closer with skype, session, june, portlandia",9091,95,12
Dj9E-TU4IpE,68,2570,2411,1440,1080,29.92,29.97,h264,Film & Animation,Basti x3,Schatz,158,1,1
DjCD-c87_tI,50,5113,4980,1920,1080,30.0,30.0,h264,People & Blogs,凡有氣息的都要頌讚,"播道會活泉堂敬拜讚美隊, 凡有氣息的都要頌讚",498,1,0
DjKs5yVRduY,98,1666,1472,1920,1080,29.97,29.97,h264,Music,20 The Portal - The Mortal Instruments: City of Bones Original Motion Picture Score,"Film (Invention), clary fray, kevin zegers, Film Score (Composition Type), The Mortal Instruments (Literary Series), clary and jace, jace wayland, Soundtrack, lily collins, greenhouse scene, robert sheehan, jamie campbell bower, City, cassandra clare, seling97",3040,17,0
DjZ5-iEOAYI,337,447,318,320,240,25.0,0.0,h264,Music,Baranggay 7 Pambujan,,262,7,0
Dk9-oaIpAvk,418,540,412,472,360,25.0,0.0,h264,News & Politics,جنازة شهيد مذبحة الحرس الجمهوري بدمنهور,,7058,31,7
Dkl1-etPdLc,66,3162,3030,1280,720,25.0,25.0,h264,Nonprofits & Activis,Manifestación por la Derogacion. Huelva 20D. Entierro de la J.A. (1),"andalucia, manifestacion, empleados, publicos",50,0,0
DkzATGXW-Ag,163,241,161,192,144,12.0,0.0,h264,People & Blogs,$ad l¤v€ $t¤ry!,"Anno Domini, Alzheimer's Disease, Democratic Action",8,1,0
Dl_y--78tkM,75,899,812,640,480,29.97,0.0,h264,Pets & Animals,"業者汙辱身障人士,身障只能賣彩券",,211,0,2
DmLj-ZxFfQM,28,842,0,640,480,12.0,0.0,h264,Music,monumental de morelia 09,DSCN3334,6648,2,1
Dmso-nRb-TE,25,640,535,640,480,25.0,0.0,h264,News & Politics,Película.wmv,Película,35,0,0
Dmyx-54-3eY,271,1470,1276,1920,1080,29.97,29.97,h264,Music,Crysis 3 - Main Theme (Extended) (SYNC Edition),"Crysis (series), Gameplay, Infiltration, XBOX, CELL, Hargreave, 2013, New, Theme, Laptop, Alpha, Rasch, OST, Main Menu, Final, Alcatraz, PC, Game (retailer), Song, 7 Wonders, Soundtrack, Ceph, Nature, Theme Song, Concept, Hydro Dam, Xbox 360 (Video Game Platform), Extended, Video Game (Industry), Remix, Who's the Prey Now?, PS3, 360, Mix, Electronic, Computer, Super Soldier, Suit, Crytek, SYNC, February, Epic, New York Memories, Crysis, Psycho, Hardcore, Game, 19, Memories, Music, Intel, Nano, Prophet, AMD",9513,230,23
DnLZ-r9Ysuo,38,873,820,640,480,29.97,0.0,h264,People & Blogs,MOV00297.MPG,Gui2,7,0,0
Dnfi-QdcjWE,226,363,283,320,240,15.0,0.0,h264,Entertainment,True Life: Im a Lord of Life Ep.4,"LA, of, lords, life, true, slikk, subzero, icebreeze, shrine, tiesto, ep., clockwork, lightshow, LOL, serenade, light",1493,5,2
Do7u-k9ipkk,421,5586,5451,1920,1080,30.0,30.0,h264,People & Blogs,Vows.mp4,Vows,25,0,0
DoLP-w_YrLU,259,758,636,720,480,29.97,0.0,h264,Science & Technology,RENIEC HUELLA DACTILAR,"expresion en la radio, expresion tv, expresion",3609,11,3
DoPl-YmAjj8,171,379,303,568,320,30.0,0.0,h264,Comedy,"English project , Romeo & juliet","Laurence, Romeo, Friar, Juliet",33,0,0
DoV3-DlCGHk,189,307,179,640,480,29.97,0.0,h264,People & Blogs,HARAMI CETESI ft. GRIZUSULH_sonsuza mahalle.(E.BAGLAMA_SERKAN.Ö).wmv,"berlin.sido.alpa, rapci.istanbul.istanbul, gun.sekte, bahtiyar.burdur, 1.hoodverbrecher.ingolstadt, pius.pius, antep.gazi, rapci.türkiye.gazi, pius, rap.afyon.afyonlu, ingolstadt.ingolstadt.türkce, antepli, records.meinspliff.tombul, rapci.türk.aggro, ingolstadt, rapci.antepli, rapci.gaziantep.izmir.izmirli, ingolstadt., rap, rap.pius, rap.türk, rap.",362,3,0
DoW7-1ybuIY,607,514,386,720,480,29.97,0.0,h264,People & Blogs,Homenagem Yuna-fotos,"01, fotos, HOMENAGEM",53,0,0
Doep-zfcH_I,47,3143,2997,1280,720,30.0,29.97,h264,Music,Rome,,4,0,0
Dov_-B5aMQ8,332,432,357,320,240,15.0,0.0,h264,People & Blogs,Video0037,Video0037,44,0,1
Dp0K-RED0fo,91,3115,2982,1280,720,15.0,15.0,h264,Autos & Vehicles,Nacho's ZR-1 Run #2,"headers, mufflers, c4, corvette, plugs, radial, dynomax, (lol), purple, e3, drag, royal, walmart, jeal, battery, LT5, 1992, zr-1",7532,68,11
DpSw-0FqyQw,72,1283,1174,854,480,25.0,0.0,h264,Sports,Dzintarlase 2011 Gundars Kalniņš - Madara Freiberga 1.2fin foxtrot,ballroom dance,110,0,0
DpU_-7vcrOc,569,1020,889,854,480,29.97,0.0,h264,Science & Technology,Lou Tepper 10 20 09 Pt 1,"1, Pt, 10, 09, Lou, 20, Tepper",38,0,0
Dprj-l69cPE,309,251,149,320,180,25.0,0.0,h264,People & Blogs,Ravel - La Valse (part 2),"Ravel, La Valse",146,4,0
DqGA-Cfrumk,204,2254,2060,1280,720,25.0,25.0,h264,People & Blogs,Video de boda original posboda en tarifa,"video Velez Malaga, video boda, posboda, video, boda, fotografo bodas, boda Málaga",294,2,0
DqVS-2h5OcY,12,598,500,320,240,15.0,15.0,h264,Pets & Animals,Maverick the Lover Boy!!!,"dog, puppy, mastiff, top, show, Erp, breeder, Wyatt, champion, Gunslinger",3737,3,0
DqY9-x88G0g,178,445,315,320,240,29.97,0.0,h264,Film & Animation,Anime Airplanes,"Airplanes, Anime",280,1,0
Dqxa-oTBEKg,833,476,347,600,480,25.0,0.0,h264,Education,مرمم الثغرة: سفر أشعياء .. الإصحاح الـ 14,"يسطس, TAFATEFO, ميلادالقبطية, مارجرجس, أبونا, المسيح, مضيئة, كلمة, شخصيات, صوم, الأنبا, العيد, السيد, مديح, النهاردة, تسبحة, الصليب, أثناسيوس, البابا, مريم, معجزة, كاهنME, القديسة, لآلىء, نوح, رافائيل, ترنيمة, مارمرقس, المسيحية, الأنجيل, sat, قداس, الحبر, دير, شنودة, مزامير",1010,5,1
Dr7K-ADlla4,877,430,300,320,240,25.0,0.0,h264,Entertainment,Salí / Canal 20 / 12.07.13 / BJ Sala / Parte 2,"ariel miguez, rio branco, diego gonzales, 2013, reabre, peter pan, uruguay, montevideo, boliche, programa, buenos muchachos, cable, video, camila cibils, apertura, canal veinte, BJ, informacion, canal 20, entrevista, musica, sali, sala, periodismo, tcc, martina gadea",333,2,0
Dr8F-gOky4I,432,3068,2873,1280,720,30.0,30.0,h264,Gaming,MW3: MK46 MOAB & Raising the Bar,"of, specialist, bombs, commentary, massive, mother, call, ordnance, warfare, moab, modern, helpful, tbnrfrags, rah, pickle9000, duty, package, mw3, ooh, tutorial, preston, director, machinima, nuke, respawn, blast, lmg, strike, tbnr, commentator, guide, air, frags, tips, mk46",38681,2505,477
DrRE-DIkhQM,7,500,400,360,480,30.0,0.0,h264,People & Blogs,IMG 2244,,14,0,0
Drif-Q4HIlI,99,873,820,640,480,29.97,0.0,h264,People & Blogs,Dot walking and playing with Shona,"Dot, Aryana",96,0,0
Dro3-RlXNhI,317,3096,2962,1280,720,29.97,30.0,h264,People & Blogs,Cal knows all the Blackhawks,FlipShare,210,2,0
Drt1Za-MXVw,67,452,321,854,480,29.97,0.0,h264,Music,T.An V.khai,youtube,107,2,0
Ds1z-n387Bg,496,266,201,320,240,29.97,0.0,h264,People & Blogs,Arabic Course to understand Quran from Madina University 04_023,none,118,0,0
DsBc-o_McHo,35,626,554,320,240,29.97,0.0,h264,Music,Churrasco do Nadac 1,PA230030,26,0,0
DsCy-RTtRRQ,129,1126,1045,640,480,29.97,0.0,h264,People & Blogs,Memoirs Of A Nicole Gauscha,"A, Of, Memoirs, Gauscha, Nicole",124,0,0
DsI8-wefBDk,37,3194,3000,1280,720,30.0,30.0,h264,Comedy,DSCF2409,DSCF2409,19,0,0
DsV5-JiadBg,27,1644,1519,1920,1080,25.0,25.0,h264,People & Blogs,38_Björkhaga_El_och_Automation,"och, 38, Björkhaga, Automation, El",51,0,0
DsmD-8PlnSo,261,427,297,352,288,30.0,0.0,h264,People & Blogs,Manchin  Obama declared \'War on America\',,11,0,0
DswA-lqB63o,70,429,299,320,240,20.0,0.0,h264,Autos & Vehicles,2007 Jeep Liberty - Syracuse NY,"Jeep, Syracuse - Used Cars, Summit Dodge, Liberty, 2007",32,1,0
Dsxl-ea-ipw,77,427,352,640,480,15.0,0.0,h264,Comedy,Bonde das Virgens Guarau,"guarau, bonde",38,0,0
DszG-StsdRs,7,1334,1234,854,480,29.97,0.0,h264,Pets & Animals,Bravo Unlocks Stall Door,"Bravo, stall, unlocks, horse, door",674,4,0
Dt75-bds5_Q,16,1215,1156,640,480,30.0,0.0,h264,Autos & Vehicles,Commercial Network. Duck Bumper (1995),"106, 1840",207,0,0
DtI9-21Za88,65,434,305,320,240,20.0,0.0,h264,Autos & Vehicles,2011 Hyundai Elantra - CHICAGO IL,"Hyundai, CHICAGO, everycarlisted.com, IL, Elantra, 2011, Rogers Auto Group, ECL",3,0,0
Dtkt-SKT4PQ,76,403,209,1280,720,10.0,10.0,h264,Gaming,Вишнёвый сок,"Кал, сок, Песнея, вишёный сок, +100500, вишенка, взламывать",474,11,3
Dtoc-pE-fuY,87,359,261,176,144,15.0,0.0,h264,Travel & Events,Poetry,Poetry,14,0,0
DuhQ-O43Ce4,72,404,327,320,240,25.0,0.0,h264,Entertainment,Meezab e Noor enjOying in pLayLand (owaisoloGy),"little, Pakistan, girl, funny, playland, owais, play, Meeza, enjoy, baby, play land, cte, karachi, Noor, cute, owaisoloGy, sweet, meezab e Noor, land",280,3,0
DuuR-vfSFpY,320,584,474,480,360,29.97,0.0,h264,People & Blogs,ANTROTRANSPORTES,"del, PCP, Television, Tepeyac, empresa, Antrotransportes, Institucional, Universidad",296,0,0
